OBJ_ID,A_RESTYPE,A_RESOBJID,Z_RESTYPE,Z_RESOBJID,LENGTH,LINE_NUMBER,PRODUCER_ID,ALARM_NUM,ALARM_TIME,ALARM_TIME_NEW
07EED32B-8284-4AC1-BECB-38E06708FADE-13671,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00114,10101,BE1B974A-8C14-41EF-AD79-2CBC30EA01C9-09810,18,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-21724,10101,246032DF-7E63-4DBA-B346-CE03044EF4D8-77121,10101,246032DF-7E63-4DBA-B346-CE03044EF4D8-77076,30,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-22052,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00529,10101,977D6853-2570-441C-8D89-2CC9B20C511D-00100,4,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-22647,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00114,10101,B013869D-6FD4-4FCC-BB46-3246A88DEEDF-00033,12,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-22695,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00095,10101,B013869D-6FD4-4FCC-BB46-3246A88DEEDF-00036,4,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-23379,10101,BE1B974A-8C14-41EF-AD79-2CBC30EA01C9-12182,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-21814,19,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-23438,10101,BE1B974A-8C14-41EF-AD79-2CBC30EA01C9-12182,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-21814,19,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-23532,10101,639C140B-A88F-4F71-BCF0-B5A718F60412-22669,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-21875,33,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-23640,10101,639C140B-A88F-4F71-BCF0-B5A718F60412-22669,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-21875,30,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-24791,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-21863,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00787,20,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-24919,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-21863,10101,1BABA238-DE4F-4CE1-89A5-02D1E3D6F23F-00722,48,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-24957,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-21863,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00800,7,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-24985,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-23964,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00787,17,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-24989,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-21863,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00795,15,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00270,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-26306,10101,CD75A163-7861-4820-99A2-12846B96CA95-91912,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00650,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-26413,10101,CD75A163-7861-4820-99A2-12846B96CA95-91912,10101,11BAC0EE-28B4-44E5-8DFD-207A8C95C4F1-02232,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-26623,10101,CD75A163-7861-4820-99A2-12846B96CA95-91912,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00026,4,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-26875,10101,CD75A163-7861-4820-99A2-12846B96CA95-91912,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00027,15,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-27027,10101,CD75A163-7861-4820-99A2-12846B96CA95-91912,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00108,19,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-27093,10101,CD75A163-7861-4820-99A2-12846B96CA95-91912,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00028,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-27192,10101,11BAC0EE-28B4-44E5-8DFD-207A8C95C4F1-02232,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00026,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-27393,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00108,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00027,14,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-28533,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-23964,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-28127,10,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-28846,10102,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00659,10102,07EED32B-8284-4AC1-BECB-38E06708FADE-21500,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-29668,10101,1BABA238-DE4F-4CE1-89A5-02D1E3D6F23F-00722,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00789,15,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-29713,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-23964,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00783,11,24,1271E5FC-524C-41BF-BD38-F9154CEB6317-00125,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 53802, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 53802, 0, 0, 0, 0, 0, 0, 0]"
07EED32B-8284-4AC1-BECB-38E06708FADE-29875,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02758,10101,B013869D-6FD4-4FCC-BB46-3246A88DEEDF-00008,3,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-30455,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-23964,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00783,19,36,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 53802, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 53802, 0, 0, 0, 0, 0, 0, 0]"
07EED32B-8284-4AC1-BECB-38E06708FADE-33586,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00788,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00789,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-35507,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00557,10101,00595994-9D4E-40B5-853B-DAA4FE8BFC93-12602,14,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-35511,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00558,10101,B013869D-6FD4-4FCC-BB46-3246A88DEEDF-00007,3,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-36194,10101,53E6036E-5995-41B5-A673-BD8FDF22CEBD-00011,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-36033,9,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-36224,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00557,10101,00595994-9D4E-40B5-853B-DAA4FE8BFC93-12606,3,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-36266,10101,53E6036E-5995-41B5-A673-BD8FDF22CEBD-00010,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00355,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-36304,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00104,10101,B013869D-6FD4-4FCC-BB46-3246A88DEEDF-00003,6,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-36336,10101,1FF9E07B-2B4B-434D-91E0-5EF3DEE3DC75-01108,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-29245,30,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-36347,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00105,10101,00595994-9D4E-40B5-853B-DAA4FE8BFC93-12609,3,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-36389,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02756,10101,B013869D-6FD4-4FCC-BB46-3246A88DEEDF-00011,1,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-36393,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02756,10101,B013869D-6FD4-4FCC-BB46-3246A88DEEDF-00012,4,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-36395,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02756,10101,B013869D-6FD4-4FCC-BB46-3246A88DEEDF-00010,12,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-36397,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00330,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-27953,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-36572,10101,E422B527-6011-4AF6-8786-ED78865355EE-00008,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00010,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-36600,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00124,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00009,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-36644,10101,E422B527-6011-4AF6-8786-ED78865355EE-00025,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00001,5,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
07EED32B-8284-4AC1-BECB-38E06708FADE-37862,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00103,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-37859,1,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
08377BD1-D43B-4BA7-A6FA-77C830D18041-58880,10102,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-03167,10102,C1A0BA05-1ED5-47D9-8D8E-0C31838F32E5-35702,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
08377BD1-D43B-4BA7-A6FA-77C830D18041-58906,10102,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-03167,10102,C1A0BA05-1ED5-47D9-8D8E-0C31838F32E5-35702,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
08377BD1-D43B-4BA7-A6FA-77C830D18041-58936,10102,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-03167,10102,C1A0BA05-1ED5-47D9-8D8E-0C31838F32E5-35702,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
08377BD1-D43B-4BA7-A6FA-77C830D18041-58962,10102,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-03167,10102,C1A0BA05-1ED5-47D9-8D8E-0C31838F32E5-35702,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
08377BD1-D43B-4BA7-A6FA-77C830D18041-58990,10102,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-03167,10102,C1A0BA05-1ED5-47D9-8D8E-0C31838F32E5-35702,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
08377BD1-D43B-4BA7-A6FA-77C830D18041-59016,10102,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-03167,10102,C1A0BA05-1ED5-47D9-8D8E-0C31838F32E5-35702,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
08906B75-4A7C-465E-9C0D-D6DDE5FD90F3-00041,10101,E422B527-6011-4AF6-8786-ED78865355EE-00007,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00131,6,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
08906B75-4A7C-465E-9C0D-D6DDE5FD90F3-01391,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00801,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00803,12,36,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
09E87BC0-EAC4-46FD-9B28-59D4EB5B734F-00007,10101,E422B527-6011-4AF6-8786-ED78865355EE-00007,10101,BE044FF9-5A87-489E-85FA-55487410153F-32975,15,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0B693FBE-680C-4F34-A0E3-B74FA055C9D0-79636,10101,1FF9E07B-2B4B-434D-91E0-5EF3DEE3DC75-05447,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00140,7,48,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C33197B-B226-4B9D-A51E-3047C1743B49-95175,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-00006,10102,0C33197B-B226-4B9D-A51E-3047C1743B49-95168,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C33197B-B226-4B9D-A51E-3047C1743B49-95400,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00515,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00533,8,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00312,10101,E422B527-6011-4AF6-8786-ED78865355EE-00001,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00001,0,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00337,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00124,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00002,0,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00362,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00010,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00003,0,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00387,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00008,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00004,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00396,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00128,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00013,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00405,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00128,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00007,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00414,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00128,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00005,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00423,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00128,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00008,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00432,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00121,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00063,23,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00465,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00121,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00064,12,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00498,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00121,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00018,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00507,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00063,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00014,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00516,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00064,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00065,14,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00549,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00064,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00015,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00558,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00065,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00017,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00567,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00065,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00016,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00576,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00129,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00019,6,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00609,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00129,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00020,6,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00642,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00129,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00021,6,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00675,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00129,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00051,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00684,10101,E422B527-6011-4AF6-8786-ED78865355EE-00023,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00038,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00693,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00018,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00039,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00702,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00019,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00040,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
