NE_OBJ_ID,NE_NAME,DEV_TYPE_NAME,PRODUCER_NAME,PRODUCER_ID,WORK_YEAR,DEV_TYPE,ALARM_NUM,ALARM_TIME
F5BF41ED-474F-40B3-BC13-803F7F69F7B7-02277,塘南变1662SMC,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[1, 1, 0, 3, 0, 0, 2, 0, 0, 3, 0, 2, 0, 1, 0]","[1384, 794, 0, 140445, 0, 0, 1583478, 0, 0, 25519, 0, 488, 0, 633165, 0]"
904BBA23-E97A-42EE-99E6-BDD96B363600-00459,抚州公司Metro5000-01,光传输设备,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,,,"[0, 0, 1, 1, 0, 0, 0, 3, 1, 1, 1, 1, 0, 0, 0]","[0, 0, 17, 12022, 0, 0, 0, 19449, 4579021, 106565, 530134, 2688636, 0, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-40584,沙井变1660SM_28,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11002.0,"[0, 0, 0, 2, 0, 0, 1, 1, 1, 2, 0, 2, 0, 0, 0]","[0, 0, 0, 1166317, 0, 0, 18957, 215515, 186, 239459, 0, 313095, 0, 0, 0]"
904BBA23-E97A-42EE-99E6-BDD96B363600-21958,广昌公司OptiX 2500+,光传输设备,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,8.0,10011.0,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0]","[76377, 0, 0, 18315, 0, 0, 0, 0, 0, 565385, 277979, 0, 74304, 0, 0]"
904BBA23-E97A-42EE-99E6-BDD96B363600-23541,资溪公司OptiX 2500+,光传输设备,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,8.0,10011.0,"[3, 0, 0, 3, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0]","[1593949, 0, 0, 740116, 0, 0, 0, 163103, 0, 565384, 0, 5454, 0, 0, 0]"
904BBA23-E97A-42EE-99E6-BDD96B363600-23521,宜黄公司OptiX 2500+,光传输设备,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,7.0,10011.0,"[1, 0, 1, 3, 1, 0, 0, 0, 0, 2, 1, 1, 1, 0, 0]","[76373, 0, 352678, 1688582, 2654598, 0, 0, 0, 0, 565400, 300724, 87807, 346135, 0, 0]"
904BBA23-E97A-42EE-99E6-BDD96B363600-23497,南城公司OptiX 2500+,光传输设备,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,7.0,10011.0,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]","[98967, 0, 24238, 0, 3806, 0, 0, 0, 0, 565384, 189011, 0, 52010, 176642, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-24581,红角洲变1660SM_33,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11002.0,"[0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1]","[0, 0, 437339, 699372, 0, 0, 37028, 0, 431262, 0, 471821, 466746, 0, 144, 156379]"
8AC95230-46C6-4CE6-9972-0F2EFB929487-06096,会展变1660SM,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,4.0,11002.0,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]","[0, 0, 0, 699376, 0, 0, 0, 0, 2925409, 0, 0, 332557, 0, 562225, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-17556,南昌西站1662SMC,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,6.0,11005.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 719746, 1099404, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-17796,红谷滩变1660SM,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,6.0,11002.0,"[0, 0, 1, 1, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0]","[0, 0, 548135, 971508, 1378633, 0, 18944, 0, 179, 0, 203698, 0, 0, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-40904,青山湖区供电公司1660SM_25,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,9.0,11002.0,"[1, 1, 1, 1, 1, 1, 0, 2, 1, 0, 0, 3, 3, 2, 0]","[2166722, 460006, 4047288, 1307633, 228, 1954990, 0, 2034533, 5285613, 0, 0, 1669884, 442889, 640712, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-06615,柏林变1662SMC_43,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145273, 0, 0, 0]"
E4935EBB-E0FF-4A00-9EAF-2D68BECC6E55-00004,南昌县幽兰变_1662SMC,,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,2.0,11005.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 304844, 0, 124893, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-26989,豫章变1660SM_35,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,10.0,11002.0,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0]","[0, 0, 696477, 0, 0, 0, 0, 6, 92, 0, 0, 0, 112881, 0, 0]"
8AC95230-46C6-4CE6-9972-0F2EFB929487-06109,新大楼1660SM_190,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,4.0,11002.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 581, 0, 0, 201747, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-27876,东湖变1660SM_37,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11002.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3022, 0, 0]"
7EC8761F-A805-4153-B455-14314AC9B682-00078,小蓝一号变1660SM_206,,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,3.0,11002.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 699383, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-44309,一交变1660SM_111,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,11.0,11002.0,"[0, 0, 0, 3, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 787836, 10071, 0, 552719, 36764, 0, 443146, 0, 0, 0, 0, 0]"
904BBA23-E97A-42EE-99E6-BDD96B363600-23467,乐安公司OptiX 2500+,光传输设备,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,8.0,10011.0,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]","[76373, 0, 92278, 0, 0, 0, 0, 0, 0, 565392, 0, 462, 0, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-45025,东新变1660SM_120,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,6.0,11002.0,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 699287, 2562390, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0]"
904BBA23-E97A-42EE-99E6-BDD96B363600-23443,金溪公司OptiX 2500+,光传输设备,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,7.0,10011.0,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[76375, 0, 4604660, 0, 0, 0, 0, 0, 0, 565384, 0, 5454, 0, 8781, 91022]"
904BBA23-E97A-42EE-99E6-BDD96B363600-23477,黎川公司OptiX 2500+,光传输设备,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,7.0,10011.0,"[2, 0, 0, 0, 0, 0, 1, 0, 1, 3, 1, 1, 1, 1, 0]","[76399, 0, 0, 0, 0, 0, 9, 0, 21103, 945678, 89718, 12952, 190370, 1000, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-39120,前湖变1660SM_29,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,9.0,11002.0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 2, 0]","[0, 0, 0, 699373, 0, 0, 37025, 0, 0, 194, 0, 134374, 0, 7547, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-17024,安义县万埠变1662SMC,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 3, 1, 1, 1, 0]","[0, 0, 1130673, 1165288, 0, 0, 241, 0, 1063534, 0, 433974, 1707861, 294, 529746, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-11659,万溪变1660SM_86,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11002.0,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]","[0, 49029, 1226995, 699406, 0, 0, 0, 0, 0, 180, 141, 146032, 0, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-16758,安义县红山变1662SM,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[0, 0, 1, 1, 1, 0, 2, 1, 0, 0, 2, 2, 0, 0, 0]","[0, 0, 1130701, 1236373, 2253421, 0, 1311953, 3288077, 0, 0, 680428, 1710336, 0, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-20552,抚生变1660SM_152,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,6.0,11002.0,"[0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[0, 33024, 17179, 699300, 0, 0, 162039, 0, 401103, 0, 122864, 0, 0, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-27878,艾湖变1660SM_04,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,9.0,11002.0,"[0, 0, 0, 1, 0, 0, 2, 0, 0, 2, 0, 1, 0, 1, 0]","[0, 0, 0, 55168, 0, 0, 270341, 0, 0, 38868, 0, 135052, 0, 652164, 0]"
904BBA23-E97A-42EE-99E6-BDD96B363600-20462,崇仁公司OptiX 2500+,光传输设备,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,7.0,10011.0,"[1, 0, 1, 2, 0, 0, 1, 1, 1, 1, 0, 2, 0, 0, 0]","[76373, 0, 81, 149502, 0, 0, 5894, 1058054, 1307674, 969080, 0, 418001, 0, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-18802,靖安三爪仑变1662SMC_97,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[1, 0, 2, 1, 1, 0, 1, 0, 1, 1, 1, 3, 1, 2, 0]","[1, 0, 854595, 2325271, 184, 0, 2808342, 0, 16540, 573485, 724871, 3558495, 148, 585826, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-09252,港头变1662SMC_58,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 754519, 13351, 25180, 633904, 0, 588008, 0, 237820, 148886]"
984C3077-2E5D-4135-B965-3A73623D3F48-00002,JingDezhenDC_62SMC_A128,,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,,11005.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 84107, 0, 1095846, 0, 0, 0]"
87873A52-B981-49E6-9316-3F71ADD2D87E-00007,湖云光伏电站SM1662,,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,2.0,11005.0,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 2, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 494023, 0, 65, 1780973, 0, 375469, 144, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-37595,奉新变1662SMC_15,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,12.0,11005.0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 2, 2, 1, 0]","[0, 0, 624750, 699374, 0, 0, 1349785, 507156, 0, 0, 0, 590763, 840734, 124478, 0]"
87873A52-B981-49E6-9316-3F71ADD2D87E-00002,潭埠变SM1662,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,,11005.0,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 1831298, 0, 1815640, 1780977, 0, 20, 423734, 0, 0]"
87873A52-B981-49E6-9316-3F71ADD2D87E-00005,柘港光伏电站SM1662（陈家塘光伏站）,,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,2.0,11005.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 52, 6639, 0, 182555, 0, 0, 0]"
87873A52-B981-49E6-9316-3F71ADD2D87E-00003,武蛟虹源光伏电站SM1662,,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,2.0,11005.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 592327, 82191, 1398, 0, 59, 392068, 0]"
87873A52-B981-49E6-9316-3F71ADD2D87E-00004,对门山光伏电站SM1662,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,2.0,11005.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 613, 6658, 0, 0, 496, 0, 0]"
8AC95230-46C6-4CE6-9972-0F2EFB929487-06101,奉新县冯田变1662SMC_196,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,4.0,11005.0,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 0]","[0, 0, 3092206, 0, 0, 0, 0, 13361, 1488472, 0, 0, 1036037, 0, 0, 0]"
8AC95230-46C6-4CE6-9972-0F2EFB929487-06100,红谷滩充电站1662SMC_195,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,3.0,11005.0,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1830037, 368, 0, 30, 0, 0, 0, 0, 966199, 0, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-18529,靖安县城变1662SMC_94,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[0, 1, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 3, 2, 0]","[0, 18657, 634567, 2061935, 2873095, 0, 0, 42821, 1037265, 2966974, 0, 1960666, 1005306, 1352748, 0]"
BFCAB253-F236-4F42-BBD5-D81C72F97D44-05448,奉新长坪变1662SMC,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[0, 0, 1, 1, 0, 1, 2, 2, 0, 2, 1, 2, 1, 2, 1]","[0, 0, 841277, 6953961, 0, 623771, 3763, 3738211, 0, 1539849, 559760, 3519029, 576045, 605175, 153244]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-32237,桃苑变1660SM_05,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,9.0,11002.0,"[1, 0, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 1, 0, 0]","[190540, 0, 361952, 699374, 0, 0, 553338, 37962, 584148, 0, 0, 169703, 457604, 0, 0]"
1C4B3DEF-6AFF-47C4-874A-0BACD75F2881-05154,宜黄变OSN 3500,光传输设备,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,4.0,10009.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[76372, 0, 0, 0, 0, 0, 0, 0, 0, 565379, 0, 0, 0, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-46305,安义变1660SM_22,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11002.0,"[1, 1, 1, 2, 3, 0, 1, 0, 1, 1, 0, 1, 1, 2, 0]","[892, 1009623, 832004, 568, 1397221, 0, 50, 0, 3612152, 659448, 0, 1817217, 19353, 94, 0]"
56EEA743-B361-4EBE-B8CE-D95EA2B4533C-00494,华南城变1660SM_200,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,3.0,11005.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 699391, 0, 0, 0, 0, 0, 0, 203696, 0, 0, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-16502,靖安中源变1662SMC,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[1, 0, 1, 1, 2, 0, 1, 1, 2, 3, 1, 1, 2, 4, 0]","[1072605, 0, 351049, 1888678, 14720, 0, 598721, 825837, 369, 2248663, 185, 1736828, 55617, 963059, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-20198,福山变1660SM_110,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11002.0,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 699406, 0, 0, 26173, 0, 2428, 0, 0, 0, 0, 0, 0]"
904BBA23-E97A-42EE-99E6-BDD96B363600-23505,南丰公司OptiX 2500+,光传输设备,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,7.0,10011.0,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[76377, 0, 0, 0, 0, 0, 751, 263264, 265769, 565385, 98195, 277715, 209878, 64498, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-46554,安义县石塘变1662SMC,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[1, 0, 1, 2, 1, 0, 1, 0, 1, 0, 3, 1, 0, 0, 1]","[3475177, 0, 3002670, 1628052, 243493, 0, 2527059, 0, 121186, 0, 969770, 2514177, 0, 0, 180]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-19872,西湖变1660SM_105,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11002.0,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1178893, 0, 0, 0, 20309, 0, 0, 0, 146097, 0, 0, 0]"
A5F9347B-84C5-46E4-8417-C153803EC8D8-08458,麦园变1660SM,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,5.0,11002.0,"[0, 0, 1, 0, 1, 0, 2, 1, 0, 1, 2, 2, 1, 2, 0]","[0, 0, 4280224, 0, 1561962, 0, 20276, 4527, 0, 776, 1513077, 760802, 226128, 1282542, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-09517,奉新城北变1662SMC_78,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[1, 1, 1, 0, 0, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0]","[2141906, 268597, 7776110, 0, 0, 1978391, 0, 8268668, 0, 0, 0, 3909471, 0, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-39985,奉新信息中心站1660SM_24,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,6.0,11002.0,"[0, 0, 0, 1, 3, 0, 3, 0, 2, 1, 2, 1, 1, 1, 0]","[0, 0, 0, 2423494, 1398440, 0, 53005, 0, 376, 2261, 150801, 2017359, 825991, 124476, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-21129,新褀周变1662SMC_158,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,10.0,11005.0,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 894976, 1632386, 0, 0, 0, 8122, 0, 0, 0, 498675, 0, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-19301,靖安高湖变1662SMC_95,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 1, 1, 0, 1]","[0, 0, 3605327, 0, 0, 0, 0, 521654, 0, 0, 205040, 593962, 150618, 0, 2860]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-36960,赤田变1660SM_14,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,10.0,11002.0,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 13357, 321, 0, 0, 0, 840737, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-13027,奉新渣村变1662SMC_80,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,6.0,11005.0,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1]","[0, 0, 0, 31863, 1387490, 0, 0, 13351, 5011, 0, 122804, 693997, 0, 0, 153242]"
D2EA81B1-12CF-4DB8-B459-444D020FDA32-00002,沙岭风电场SM1662,,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,2.0,11005.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 77840, 0, 0, 4386, 0, 0, 0]"
8AC95230-46C6-4CE6-9972-0F2EFB929487-06108,安义县排头变1662SM,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,4.0,11005.0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 1130680, 1138545, 0, 0, 239, 1306744, 0, 0, 206125, 1675272, 0, 0, 0]"
DB62E51C-778F-4FEC-BEB3-560715A6DA6D-00002,上富变1662smc_216,,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,4.0,11005.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 185846, 0, 137432, 0, 460647, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-15675,向化变1662SMC_151,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,9.0,11005.0,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 512290, 694827, 0, 0, 0, 769348, 0, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-21857,安义县石鼻变1662SMC,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1982345, 2111844, 0, 0, 1214868, 1689175, 0, 122780, 0, 0, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-18262,省府开关站1662SMC_114,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0]","[0, 0, 0, 699385, 2495855, 0, 0, 5192, 0, 0, 205458, 1789126, 286662, 127101, 0]"
1337E8D6-3286-4E34-9DEB-84A0161A9CFC-00004,钽铌变MatrixEdge1010,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,2.0,16203.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
A5F9347B-84C5-46E4-8417-C153803EC8D8-06045,奉新建新变1662SMC_180,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,6.0,11005.0,"[0, 0, 0, 1, 2, 0, 0, 1, 0, 2, 1, 2, 0, 0, 1]","[0, 0, 0, 1902228, 1387643, 0, 0, 13358, 0, 1160989, 261505, 933185, 0, 0, 153232]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-22613,奉新彭家变1662SMC_164,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,5.0,11005.0,"[1, 0, 0, 0, 2, 0, 2, 1, 0, 0, 0, 1, 1, 0, 0]","[338881, 0, 0, 0, 542331, 0, 1895, 13355, 0, 0, 0, 181, 1036901, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-12467,奉新仰山变1662SMC_82,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[1, 1, 1, 1, 2, 1, 1, 2, 2, 0, 1, 1, 1, 0, 1]","[347666, 77961, 1055604, 1939121, 87392, 436297, 297688, 996424, 1281377, 0, 122821, 518502, 996, 0, 153242]"
B7034CAC-C7AB-4B56-8EC2-EC51288C2F1F-00008,富溪变OSN 7500,光传输设备,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,2.0,10010.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 630466, 1336169, 95619, 43758, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-15410,奉新甘坊变1662SMC_157,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 4, 1, 0, 1]","[0, 9880, 841301, 5639511, 0, 0, 0, 13359, 0, 0, 192471, 506890, 1596008, 0, 153240]"
