OBJ_ID,A_RESTYPE,A_RESOBJID,Z_RESTYPE,Z_RESOBJID,LENGTH,LINE_NUMBER,PRODUCER_ID,ALARM_NUM,ALARM_TIME,ALARM_TIME_NEW,NAME,FIBER_TYPE,LINE_NUMBER_USED
07EED32B-8284-4AC1-BECB-38E06708FADE-10785,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02439,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00369,10,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV白槎变～110kV虬津变)16芯ADSS光缆段01,2,0
07EED32B-8284-4AC1-BECB-38E06708FADE-13671,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00114,10101,BE1B974A-8C14-41EF-AD79-2CBC30EA01C9-09810,18,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(110kV积公山变～110kV梅春变)24芯OPGW光缆段01,1,2
07EED32B-8284-4AC1-BECB-38E06708FADE-21724,10101,246032DF-7E63-4DBA-B346-CE03044EF4D8-77121,10101,246032DF-7E63-4DBA-B346-CE03044EF4D8-77076,30,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV富田变～35kV东固变)24芯普通光缆光缆段01,3,2
07EED32B-8284-4AC1-BECB-38E06708FADE-22052,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00529,10101,977D6853-2570-441C-8D89-2CC9B20C511D-00100,4,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV城北变～长塘供电所)12芯普通光缆光缆段01,3,0
07EED32B-8284-4AC1-BECB-38E06708FADE-22647,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00114,10101,B013869D-6FD4-4FCC-BB46-3246A88DEEDF-00033,12,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(35kV官元山变～西坑营业站)12芯普通光缆光缆段,3,2
07EED32B-8284-4AC1-BECB-38E06708FADE-22695,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00095,10101,B013869D-6FD4-4FCC-BB46-3246A88DEEDF-00036,4,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(万载县供电公司～宝塔营业站)8芯普通光缆光缆段,3,4
07EED32B-8284-4AC1-BECB-38E06708FADE-23379,10101,BE1B974A-8C14-41EF-AD79-2CBC30EA01C9-12182,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-21814,19,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(220kV上田畈变～德兴牵引站)24芯OPGW光缆段01,1,2
07EED32B-8284-4AC1-BECB-38E06708FADE-23438,10101,BE1B974A-8C14-41EF-AD79-2CBC30EA01C9-12182,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-21814,19,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(220kV上田畈变～德兴牵引站)24芯OPGW光缆段01,1,2
07EED32B-8284-4AC1-BECB-38E06708FADE-23532,10101,639C140B-A88F-4F71-BCF0-B5A718F60412-22669,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-21875,33,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(220kV紫阳变～荷田牵引站)24芯OPGW光缆段01,1,2
07EED32B-8284-4AC1-BECB-38E06708FADE-23640,10101,639C140B-A88F-4F71-BCF0-B5A718F60412-22669,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-21875,30,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(220kV紫阳变～荷田牵引站)24芯OPGW光缆段01,1,2
07EED32B-8284-4AC1-BECB-38E06708FADE-24791,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-21863,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00787,20,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(220kV流口变～220kV铜城变)24芯OPGW光缆段01,1,16
07EED32B-8284-4AC1-BECB-38E06708FADE-24919,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-21863,10101,1BABA238-DE4F-4CE1-89A5-02D1E3D6F23F-00722,48,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(220kV流口变～220kV洪桥变)24芯OPGW光缆段01,1,20
07EED32B-8284-4AC1-BECB-38E06708FADE-24957,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-21863,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00800,7,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(220kV流口变～贵溪电厂)24芯OPGW光缆段02,1,10
07EED32B-8284-4AC1-BECB-38E06708FADE-24985,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-23964,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00787,17,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(220kV志光变～220kV铜城变)24芯OPGW光缆段01,1,10
07EED32B-8284-4AC1-BECB-38E06708FADE-24989,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-21863,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00795,15,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00270,,,,(220kV流口变～110kV滨江变)24芯OPGW光缆段01,1,2
07EED32B-8284-4AC1-BECB-38E06708FADE-26306,10101,CD75A163-7861-4820-99A2-12846B96CA95-91912,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00650,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(莲花县公司～110kV莲花变)24芯普通光缆光缆段2,3,2
07EED32B-8284-4AC1-BECB-38E06708FADE-26413,10101,CD75A163-7861-4820-99A2-12846B96CA95-91912,10101,11BAC0EE-28B4-44E5-8DFD-207A8C95C4F1-02232,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(莲花县公司～下坊供电所)24芯普通光缆光缆段1,3,2
07EED32B-8284-4AC1-BECB-38E06708FADE-26623,10101,CD75A163-7861-4820-99A2-12846B96CA95-91912,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00026,4,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(莲花县公司～城南营业厅)8芯普通光缆光缆段1,3,2
07EED32B-8284-4AC1-BECB-38E06708FADE-26875,10101,CD75A163-7861-4820-99A2-12846B96CA95-91912,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00027,15,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(莲花县公司～工业园供电所)8芯ADSS光缆段,2,2
07EED32B-8284-4AC1-BECB-38E06708FADE-27027,10101,CD75A163-7861-4820-99A2-12846B96CA95-91912,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00108,19,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(莲花县公司～35kV坪里变)24芯ADSS光缆段,2,2
07EED32B-8284-4AC1-BECB-38E06708FADE-27093,10101,CD75A163-7861-4820-99A2-12846B96CA95-91912,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00028,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(莲花县公司～城区供电所)24芯普通光缆光缆段,3,2
07EED32B-8284-4AC1-BECB-38E06708FADE-27192,10101,11BAC0EE-28B4-44E5-8DFD-207A8C95C4F1-02232,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00026,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(下坊供电所～城南营业厅)24芯普通光缆光缆段,3,2
07EED32B-8284-4AC1-BECB-38E06708FADE-27393,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00108,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00027,14,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(35kV坪里变～工业园供电所)24芯ADSS光缆段01,2,2
07EED32B-8284-4AC1-BECB-38E06708FADE-28533,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-23964,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-28127,10,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(220kV志光变～220kV贵北牵引站)24芯OPGW光缆段01,1,6
07EED32B-8284-4AC1-BECB-38E06708FADE-28846,10102,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00659,10102,07EED32B-8284-4AC1-BECB-38E06708FADE-21500,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(安源县公司～安源区公司流万基地)24芯普通光缆光缆段,3,2
07EED32B-8284-4AC1-BECB-38E06708FADE-29668,10101,1BABA238-DE4F-4CE1-89A5-02D1E3D6F23F-00722,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00789,15,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(220kV洪桥变～110kV工业园变)24芯OPGW光缆段01,1,10
07EED32B-8284-4AC1-BECB-38E06708FADE-29713,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-23964,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00783,11,24,1271E5FC-524C-41BF-BD38-F9154CEB6317-00125,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 53802, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 53802, 0, 0, 0, 0, 0, 0, 0]",(220kV志光变～500kV鹰潭变)24芯普通光缆光缆段,3,0
07EED32B-8284-4AC1-BECB-38E06708FADE-29875,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02758,10101,B013869D-6FD4-4FCC-BB46-3246A88DEEDF-00008,3,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(10kV胡家开关站～泗溪供电所)12芯普通光缆光缆段01,3,4
07EED32B-8284-4AC1-BECB-38E06708FADE-30455,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-23964,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00783,19,36,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 53802, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 53802, 0, 0, 0, 0, 0, 0, 0]",(220kV志光变～500kV鹰潭变)36芯OPGW光缆段,1,12
07EED32B-8284-4AC1-BECB-38E06708FADE-33586,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00788,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00789,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(110kV鹰南变～110kV工业园变)24芯OPGW光缆段02,1,6
07EED32B-8284-4AC1-BECB-38E06708FADE-35507,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00557,10101,00595994-9D4E-40B5-853B-DAA4FE8BFC93-12602,14,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV长山变～界埠供电所)12芯普通光缆光缆段01,3,2
07EED32B-8284-4AC1-BECB-38E06708FADE-35511,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00558,10101,B013869D-6FD4-4FCC-BB46-3246A88DEEDF-00007,3,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV敖山变～敖山供电所)12芯普通光缆光缆段01,3,2
07EED32B-8284-4AC1-BECB-38E06708FADE-36194,10101,53E6036E-5995-41B5-A673-BD8FDF22CEBD-00011,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-36033,9,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV城山变～35kV屏峰变)16芯OPGW光缆段01,1,2
07EED32B-8284-4AC1-BECB-38E06708FADE-36224,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00557,10101,00595994-9D4E-40B5-853B-DAA4FE8BFC93-12606,3,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV长山变～上甘山供电所)12芯普通光缆光缆段01,3,2
07EED32B-8284-4AC1-BECB-38E06708FADE-36266,10101,53E6036E-5995-41B5-A673-BD8FDF22CEBD-00010,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00355,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(湖口县调～110kV均桥变)24芯普通光缆光缆段01,3,0
07EED32B-8284-4AC1-BECB-38E06708FADE-36304,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00104,10101,B013869D-6FD4-4FCC-BB46-3246A88DEEDF-00003,6,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(35kV大庙变～南港营业站)12芯普通光缆光缆段,3,2
07EED32B-8284-4AC1-BECB-38E06708FADE-36336,10101,1FF9E07B-2B4B-434D-91E0-5EF3DEE3DC75-01108,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-29245,30,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(220kV都昌变～蒋公岭风电厂)24芯OPGW光缆段01,1,8
07EED32B-8284-4AC1-BECB-38E06708FADE-36347,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00105,10101,00595994-9D4E-40B5-853B-DAA4FE8BFC93-12609,3,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(35kV蒙山变～蒙山供电所)12芯普通光缆光缆段,3,2
07EED32B-8284-4AC1-BECB-38E06708FADE-36389,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02756,10101,B013869D-6FD4-4FCC-BB46-3246A88DEEDF-00011,1,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(35kV思泉铺变～墨山供电所)12芯普通光缆光缆段,3,2
07EED32B-8284-4AC1-BECB-38E06708FADE-36393,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02756,10101,B013869D-6FD4-4FCC-BB46-3246A88DEEDF-00012,4,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(35kV思泉铺变～田心供电所)12芯普通光缆光缆段,3,2
07EED32B-8284-4AC1-BECB-38E06708FADE-36395,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02756,10101,B013869D-6FD4-4FCC-BB46-3246A88DEEDF-00010,12,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(35kV思泉铺变～徐家渡供电所)12芯普通光缆光缆段,3,2
07EED32B-8284-4AC1-BECB-38E06708FADE-36397,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00330,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-27953,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(220kV市中变～110kV德化变)24芯OPGW光缆段01,1,2
07EED32B-8284-4AC1-BECB-38E06708FADE-36572,10101,E422B527-6011-4AF6-8786-ED78865355EE-00008,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00010,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(110kV城中变～10kV光学开闭所)24芯普通光缆光缆段,3,0
07EED32B-8284-4AC1-BECB-38E06708FADE-36600,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00124,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00009,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(海源大楼～10kV名星开闭所)24芯普通光缆光缆段01,3,4
07EED32B-8284-4AC1-BECB-38E06708FADE-36644,10101,E422B527-6011-4AF6-8786-ED78865355EE-00025,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00001,5,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(110kV三清山变～35kV金沙变)16芯ADSS光缆段01,2,2
07EED32B-8284-4AC1-BECB-38E06708FADE-37862,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00103,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-37859,1,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(35kV江口变～锦江供电所芦洲营业站)8芯普通光缆光缆段,3,2
08377BD1-D43B-4BA7-A6FA-77C830D18041-58880,10102,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-03167,10102,C1A0BA05-1ED5-47D9-8D8E-0C31838F32E5-35702,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(H01-通信机房～H02-控制室)24芯普通光缆光缆段01,3,12
08377BD1-D43B-4BA7-A6FA-77C830D18041-58906,10102,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-03167,10102,C1A0BA05-1ED5-47D9-8D8E-0C31838F32E5-35702,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(H01-通信机房～H02-控制室)24芯普通光缆光缆段02,3,6
08377BD1-D43B-4BA7-A6FA-77C830D18041-58936,10102,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-03167,10102,C1A0BA05-1ED5-47D9-8D8E-0C31838F32E5-35702,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(H01-通信机房～H02-控制室)24芯普通光缆光缆段03,3,6
08377BD1-D43B-4BA7-A6FA-77C830D18041-58962,10102,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-03167,10102,C1A0BA05-1ED5-47D9-8D8E-0C31838F32E5-35702,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(H01-通信机房～H02-控制室)24芯普通光缆光缆段04,3,6
08377BD1-D43B-4BA7-A6FA-77C830D18041-58990,10102,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-03167,10102,C1A0BA05-1ED5-47D9-8D8E-0C31838F32E5-35702,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(H01-通信机房～H02-控制室)24芯普通光缆光缆段05,3,10
08377BD1-D43B-4BA7-A6FA-77C830D18041-59016,10102,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-03167,10102,C1A0BA05-1ED5-47D9-8D8E-0C31838F32E5-35702,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(H01-通信机房～H02-控制室)24芯普通光缆光缆段06,3,16
08906B75-4A7C-465E-9C0D-D6DDE5FD90F3-00041,10101,E422B527-6011-4AF6-8786-ED78865355EE-00007,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00131,6,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(220kV王源变～铅山县公司)24芯普通光缆光缆段01,3,2
08906B75-4A7C-465E-9C0D-D6DDE5FD90F3-01391,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00801,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00803,12,36,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(赣东北供电公司～220kV垱岭变)36芯ADSS光缆段01,2,14
09E87BC0-EAC4-46FD-9B28-59D4EB5B734F-00007,10101,E422B527-6011-4AF6-8786-ED78865355EE-00007,10101,BE044FF9-5A87-489E-85FA-55487410153F-32975,15,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(220kV王源变～110kV弋阳东牵引站)24芯OPGW光缆段01,1,24
0B693FBE-680C-4F34-A0E3-B74FA055C9D0-79636,10101,1FF9E07B-2B4B-434D-91E0-5EF3DEE3DC75-05447,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00140,7,48,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(110kV白圩变～进贤公司)48芯普通光缆光缆段FG0065,3,48
0C33197B-B226-4B9D-A51E-3047C1743B49-95175,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-00006,10102,0C33197B-B226-4B9D-A51E-3047C1743B49-95168,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(H01-1楼通信机房～H02-1楼主控室)24芯普通光缆光缆段01,3,0
0C33197B-B226-4B9D-A51E-3047C1743B49-95400,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00515,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00533,8,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(110kV河东变～110kV富滩变)24芯普通光缆光缆段01,3,2
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00312,10101,E422B527-6011-4AF6-8786-ED78865355EE-00001,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00001,0,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(上饶供电公司～民德路营业厅)12芯普通光缆光缆段01,3,0
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00337,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00124,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00002,0,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(海源大楼～中山路营业厅)12芯普通光缆光缆段01,3,0
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00362,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00010,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00003,0,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(10kV光学开闭所～带湖路自助营业厅)12芯普通光缆光缆段01,3,0
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00387,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00008,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00004,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(10kV马皇庙开闭所～亿升广场自助营业厅)4芯普通光缆光缆段01,3,0
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00396,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00128,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00013,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(信州区公司～茅家岭供电所)4芯普通光缆光缆段01,3,0
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00405,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00128,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00007,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(信州区公司～城北营业厅)4芯普通光缆光缆段01,3,0
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00414,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00128,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00005,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(信州区公司～三江营业厅)4芯普通光缆光缆段01,3,0
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00423,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00128,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00008,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(信州区公司～水南自助营业厅)4芯普通光缆光缆段01,3,0
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00432,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00121,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00063,23,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(35kV朝阳变～35kV茶亭变)16芯ADSS光缆段01,2,0
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00465,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00121,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00064,12,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(35kV朝阳变～35kV灵溪变)16芯ADSS光缆段01,2,0
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00498,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00121,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00018,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(35kV朝阳变～朝阳供电所)4芯普通光缆光缆段01,3,0
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00507,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00063,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00014,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(35kV茶亭变～茶亭供电所)4芯普通光缆光缆段01,3,0
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00516,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00064,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00065,14,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(35kV灵溪变～35kV沙溪变)16芯ADSS光缆段01,2,0
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00549,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00064,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00015,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(35kV灵溪变～灵溪供电所)4芯普通光缆光缆段01,3,0
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00558,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00065,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00017,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(35kV沙溪变～秦峰供电所)4芯普通光缆光缆段01,3,0
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00567,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00065,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00016,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(35kV沙溪变～沙溪供电所)4芯普通光缆光缆段01,3,0
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00576,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00129,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00019,6,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(上饶县公司～旭日东营业厅)16芯普通光缆光缆段01,3,0
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00609,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00129,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00020,6,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(上饶县公司～旭日北营业厅)16芯普通光缆光缆段01,3,0
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00642,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00129,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00021,6,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(上饶县公司～旭日中营业厅)16芯普通光缆光缆段01,3,0
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00675,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00129,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00051,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(上饶县公司～旭日供电所)4芯普通光缆光缆段01,3,0
0C3A8328-E4B6-47E2-965B-18E50FCEB609-00684,10101,E422B527-6011-4AF6-8786-ED78865355EE-00023,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-00038,0,4,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(110kV园区变～董团供电所)4芯普通光缆光缆段01,3,0
